zone
i=128
j=128

-2.12795	-3.38583	0.227641	0.931698	0.225682	0.941495
-2.00787	-3.38583	0.228259	0.929527	0.224482	0.936589
-1.8878	-3.38583	0.22905	0.927311	0.222726	0.934443
-1.76772	-3.38583	0.230024	0.925078	0.22455	0.932211
-1.64764	-3.38583	0.23119	0.922825	0.22366	0.928646
-1.52756	-3.38583	0.232547	0.920574	0.223871	0.920792
-1.40748	-3.38583	0.234126	0.918369	0.223865	0.920346
-1.2874	-3.38583	0.235917	0.9162	0.228323	0.915687
-1.16732	-3.38583	0.237919	0.914113	0.235274	0.911799
-1.04724	-3.38583	0.240149	0.912128	0.235237	0.9042
-0.927165	-3.38583	0.242585	0.91027	0.245883	0.901885
-0.807087	-3.38583	0.245229	0.908583	0.250135	0.902875
-0.687008	-3.38583	0.248059	0.907069	0.256912	0.905386
-0.566929	-3.38583	0.251065	0.905775	0.259369	0.906035
-0.44685	-3.38583	0.254223	0.904718	0.266485	0.899094
-0.326772	-3.38583	0.257508	0.903911	0.268944	0.88662
-0.206693	-3.38583	0.260886	0.903395	0.270388	0.880578
-0.0866142	-3.38583	0.264328	0.903153	0.280061	0.883584
0.0334646	-3.38583	0.267795	0.903217	0.280068	0.877562
0.153543	-3.38583	0.271256	0.903583	0.283536	0.885053
0.273622	-3.38583	0.274673	0.904229	0.283208	0.887221
0.393701	-3.38583	0.278007	0.90519	0.289049	0.877293
0.51378	-3.38583	0.281231	0.906407	0.282342	0.884483
0.633858	-3.38583	0.284318	0.907882	0.285024	0.897101
0.753937	-3.38583	0.28723	0.909602	0.283619	0.9005
0.874016	-3.38583	0.289959	0.91151	0.285442	0.906704
0.994094	-3.38583	0.29247	0.913622	0.291114	0.905375
1.11417	-3.38583	0.294768	0.915868	0.290048	0.907793
1.23425	-3.38583	0.296829	0.918254	0.300555	0.909382
1.35433	-3.38583	0.298662	0.920718	0.301526	0.912216
1.47441	-3.38583	0.300255	0.923262	0.311319	0.91978
1.59449	-3.38583	0.301618	0.925838	0.31314	0.927473
1.71457	-3.38583	0.302764	0.928428	0.315512	0.933319
1.83465	-3.38583	0.303684	0.931022	0.310161	0.925136
1.95472	-3.38583	0.304403	0.933582	0.31155	0.925094
2.0748	-3.38583	0.304941	0.936097	0.310181	0.924939
2.19488	-3.38583	0.305292	0.938557	0.310112	0.929367
2.31496	-3.38583	0.305481	0.940955	0.318185	0.946097
2.43504	-3.38583	0.305518	0.943269	0.316617	0.949582
2.55512	-3.38583	0.305429	0.945498	0.319629	0.952385
2.6752	-3.38583	0.305215	0.947631	0.31724	0.957079
2.79528	-3.38583	0.304896	0.949678	0.321918	0.95719
2.91535	-3.38583	0.304484	0.951622	0.317383	0.958774
3.03543	-3.38583	0.303986	0.953471	0.319313	0.957933
3.15551	-3.38583	0.303421	0.955224	0.315655	0.95864
3.27559	-3.38583	0.302792	0.956876	0.315026	0.955801
